player,angle,length,angle_degrees
Pedri,-2.3652852,15.556992,224.47914069524316
Pedri,-2.9352686,4.3931766,191.82149748272616
Pedri,2.2710352,11.638728,130.12073208564883
Kimmich,2.405659,14.301049,137.8341076476621
Pedri,0.5630494,16.673931,32.260354277373295
Pedri,-1.7463294,26.913565,259.9426957403866
Pedri,1.7837347,7.570997,102.20047008103404
Pedri,1.6929915,5.7428217,97.00126770152251
Kimmich,-0.041891646,16.714664,357.5997854873439
Kimmich,-0.50066775,12.083046,331.313850986689
Pedri,-1.4288993,16.263456,278.1301007608023
Pedri,-2.7859569,14.934524,200.37642772464966
Kimmich,-1.58229,17.40115,269.34146103424496
Kimmich,-0.8097836,17.4,313.60281740108996
Pedri,1.6829991,7.1449285,96.42874535431599
Pedri,-1.0508702,15.9012575,299.78957272393126
Kimmich,3.1264422,13.201515,179.13194295159602
Pedri,1.2234104,6.168468,70.09625253241184
Kimmich,1.4288993,38.183765,81.86989923919768
Pedri,0.11065722,18.110771,6.340191678650643
Pedri,-2.7020369,18.56475,205.18468954138754
Kimmich,2.7279034,13.433167,156.29735173938764
Kimmich,3.0035865,10.903669,172.09282985247063
Kimmich,-2.2132645,38.72002,233.1892852038676
Kimmich,1.9668778,11.923087,112.69379675797643
Pedri,-1.8844169,15.55892,252.0308647868739
Pedri,-2.738681,13.261975,203.0851372673322
Kimmich,-0.24997862,9.701547,345.6772801054954
Kimmich,1.2490457,7.5894666,71.56504702896356
Pedri,-0.17324567,16.243153,350.0737542900838
Kimmich,1.9631364,12.553884,112.47943032850618
Pedri,2.8874679,7.955501,165.43972414950284
Pedri,0.9119903,15.681837,52.25319514686981
Pedri,2.7216434,23.545912,155.9386801596357
Pedri,-0.11984181,19.237984,353.1335700777913
Pedri,-1.8116428,11.738825,256.2005135747369
Pedri,-1.5550495,12.701574,270.9022267160711
Pedri,-1.0269638,10.049875,301.1593085472828
Kimmich,-0.5047204,16.337074,331.0816512458453
Kimmich,0.569794,35.035126,32.64679139187723
Pedri,-0.87297845,29.10292,309.98201920912766
Pedri,-0.63219637,19.461243,323.777816175509
Pedri,-1.306454,13.778606,285.14569967201555
Pedri,3.006422,12.61507,172.25529203527998
Pedri,1.8827521,35.51408,107.87374919939272
Kimmich,-2.9133189,20.327322,193.07912265430446
Pedri,-0.33777878,25.649366,340.64670149692205
Pedri,-0.8704637,9.15478,310.1261037706582
Pedri,-1.9856504,21.08886,246.2306124915363
Pedri,-1.6736071,12.666886,264.1093766068709
Pedri,2.0234754,24.464056,115.93660036854607
Pedri,-0.9230422,37.62034,307.1135776275296
Kimmich,-2.2872503,27.713715,228.9502111199686
Pedri,2.5968904,48.054344,148.79085977804016
Pedri,0.3083585,28.33655,17.667640626984795
Kimmich,3.1284356,15.201316,179.2461563584774
Pedri,-1.0903906,8.0062475,297.52522059926247
Pedri,-1.0343609,21.523243,300.7354859366466
Kimmich,-0.9920977,68.56391,303.1569889253639
Kimmich,-1.8901829,26.752943,251.70049732220144
Kimmich,-2.0597303,22.99413,241.9861468747851
Kimmich,-0.23523238,12.442669,346.5221774211824
Kimmich,2.445809,24.49347,140.13453319511237
Pedri,-2.8672106,14.024621,195.72093364482754
Pedri,1.9151675,34.95211,109.73101481062109
Pedri,-2.2493367,20.552616,231.1225003861158
Pedri,-0.986454,37.886276,303.48034911620186
Pedri,-1.1312727,33.371845,295.18284881163066
Pedri,-2.0185723,14.089003,244.34432656798452
Pedri,2.9144268,20.42474,166.98435533981808
Kimmich,-1.0516502,36.28016,299.74488201591106
Kimmich,2.4165862,15.230561,138.46019008955744
Kimmich,2.8600214,12.596031,163.86715553709703
Pedri,-0.96113646,23.0532,304.93093730585554
Pedri,-1.5344487,11.00727,272.0825656106642
Pedri,2.1346185,26.383707,122.30463092054653
Pedri,1.0343609,12.913946,59.264514063353396
Pedri,0.56810474,11.151682,32.55000392337696
Pedri,2.1532843,15.088075,123.37410248178182
Kimmich,-0.6606668,23.303432,322.14658069558635
Pedri,-0.65320456,39.161842,322.57413555330004
Kimmich,0.07393904,2.7073972,4.236394933248974
Kimmich,-3.1156244,46.21558,181.48787133202057
Kimmich,1.3678418,31.751694,78.37156218157766
Kimmich,-0.69182116,21.945614,320.36156735415517
Kimmich,-2.1375256,14.342245,237.528804518831
Kimmich,1.4889688,37.926903,85.31162806665877
Kimmich,-1.4157996,6.477654,278.88065828368985
Kimmich,-0.8483778,7.864477,311.39153262740615
Kimmich,-1.2436982,5.9135437,288.7413421519826
Kimmich,-1.867641,8.888757,252.9920530544074
Kimmich,1.8751711,20.020239,107.43938989490404
Kimmich,-1.541144,23.610378,271.6989531780903
Kimmich,-2.4087775,21.525799,221.98721546392636
Kimmich,-1.418147,18.414125,278.7461621708608
Kimmich,-3.0080636,33.800888,187.65065121307134
Kimmich,-1.0577384,16.298466,299.3960538510795
Kimmich,1.5150167,19.730686,86.80406280183759
Kimmich,1.7934573,16.302454,102.75753402692794
Kimmich,1.756742,51.385796,100.65390229337127
Kimmich,-3.1277595,50.604843,180.7925813180514
Kimmich,1.9439445,25.23668,111.37981545766905
Kimmich,-2.3808808,22.917242,223.58557863626896
Kimmich,-1.199478,12.126417,291.27497298120704
Kimmich,-1.7423776,28.112808,260.16911720186647
Kimmich,0.8850668,28.42534,50.710592227149334
Kimmich,0.62521046,16.402744,35.82192066543278
Kimmich,2.268187,9.654015,129.95754224643966
Kimmich,1.6492864,8.927485,94.4971499283253
Kimmich,-1.2545102,23.148218,288.1218601838872
Kimmich,-1.0338856,24.4387,300.76271862064914
Kimmich,1.5762459,36.700546,90.31223754480001
Kimmich,-1.8199475,34.876926,255.7246893146146
Kimmich,-2.8261712,9.992997,198.0723180585767
Kimmich,-0.83693975,35.68557,312.0468846182658
Kimmich,-2.54867,22.548836,213.97196562839247
Kimmich,-0.8648764,16.03122,310.4462324795316
Kimmich,-0.55629116,18.369812,328.1268643515632
Kimmich,1.0012343,13.536986,57.366499693735314
Kimmich,1.4295216,22.726416,81.90555440278867
Kimmich,0.8004508,32.88419,45.862452547870355
Kimmich,1.4648119,4.726521,83.92753965053919
Kimmich,0.69165665,16.619267,39.62900691715715
Kimmich,-0.24892452,43.026154,345.73767558668015
Kimmich,-1.5584513,16.201235,270.7073179333235
Kimmich,2.476554,24.1456,141.8960919362421
Kimmich,1.0855694,18.65315,62.198544988549074
Kimmich,-2.6289978,26.506792,209.3695217108215
Kimmich,0.08228799,9.732934,4.714754531614723
Kimmich,-2.1112158,4.6647615,239.0362450186643
Kimmich,1.863429,16.292637,106.76661712228348
Kimmich,1.7939404,26.66102,102.78521361801072
Kimmich,1.4556453,41.77667,83.40233215805458
Kimmich,-2.0473673,27.684834,242.69449459690532
Kimmich,-0.8612756,12.126417,310.65254312240234
Kimmich,-1.8286906,35.679966,255.22374658475377
Kimmich,-1.8417432,14.945233,254.47588769308132
Kimmich,-1.8804992,18.374166,252.2553324622723
Kimmich,-0.4891198,14.047064,331.97549978371705
Kimmich,0.9848387,13.5624485,56.427101011150626
Kimmich,2.763047,9.470481,158.31093169628357
Kimmich,-0.16764244,19.77726,350.39479572072486
Kimmich,2.0365582,21.15325,116.68618959275982
Kimmich,-2.1122618,32.790546,238.9763136332936
Kimmich,0.68516594,37.452503,39.25711662811379
Kimmich,-1.6038421,24.213219,268.10661666460106
Kimmich,-0.65931004,20.242529,322.2243173173985
Kimmich,-0.2945464,18.601076,343.12373440922784
Kimmich,-2.4141939,10.978616,221.67687860377168
Kimmich,1.0206306,17.59659,58.47782582190492
Kimmich,1.541393,30.613232,88.31531347100851
Kimmich,-2.8514106,15.028307,196.62620696113424
Kimmich,-1.6748152,18.298906,264.0401575756411
Kimmich,1.6848036,39.556793,96.53213558844735
Kimmich,-0.70102185,14.26359,319.8344066485469
Kimmich,-1.0017388,13.176495,302.6045945855003
Kimmich,2.8132198,23.87572,161.18562138263755
Kimmich,1.7385179,19.168985,99.6097382779469
Kimmich,1.4247841,13.746272,81.63411564734544
Kimmich,1.1304003,9.617692,64.76716635032211
Kimmich,-1.1091408,22.450167,296.45091327423626
Kimmich,-1.7975951,16.009996,257.00538749660285
Kimmich,0.50751257,23.456556,29.07832831083776
Kimmich,-0.6825178,48.196682,320.894610617446
Modrić,-0.5128977,53.596455,330.61312646803293
Modrić,-0.9591993,18.809572,305.04192839809707
Modrić,-0.70077926,31.792137,319.848306031699
Modrić,3.0872982,9.213577,176.88915695833595
Modrić,-1.3986055,7.0035706,279.8658076462157
Modrić,2.3796644,15.065523,136.34472677753132
Modrić,-1.7525903,13.82787,259.5839725944332
Modrić,-1.0325476,47.40232,300.8393803736377
Modrić,1.5707964,7.4,90.00000419434348
Modrić,1.8036101,9.968952,103.33924661716836
Modrić,-1.1099111,16.189194,296.40677833527735
Modrić,-0.7378151,2.9732137,317.72630870897723
Modrić,-1.0927093,24.778215,297.39236887530546
Modrić,-1.9208412,6.706713,249.94390612515554
Modrić,0.45837063,16.94963,26.26270255175264
Modrić,1.8411217,17.225563,105.48850297995129
Modrić,0.12970254,6.958448,7.431408134126741
Modrić,-1.3033855,15.138032,285.32151177145147
Modrić,0.66308814,21.444113,37.992151867179864
Modrić,-2.3245308,15.634897,226.81419581183115
Modrić,3.0053453,12.515989,172.19360166947826
Modrić,-0.99093467,20.44138,303.223625635811
Modrić,0.5047204,16.337074,28.918348754154714
Modrić,1.7434778,26.1895,99.89391961475384
Modrić,-1.8033533,7.81025,256.6754669390106
Modrić,-1.9593763,16.100311,247.73600753204096
Modrić,-1.2071277,14.337712,290.8366774566658
Modrić,2.612346,12.280066,149.67640042788256
Modrić,-1.4067361,45.308388,279.3999585813067
Modrić,-1.4499594,14.102837,276.92344591467884
Modrić,-1.3675357,13.37535,281.6459760565313
Modrić,-1.0805475,40.352943,298.0891886865877
Modrić,3.0745292,13.43019,176.1575471497334
Modrić,-0.1993876,19.6901,348.57593203275735
Modrić,-1.2924967,39.31259,285.9453940554135
Modrić,-0.73442197,13.877319,317.92072073731646
Modrić,-1.244754,36.840874,288.68084926797275
Modrić,-2.845555,20.909567,196.96170812765104
Modrić,1.1260144,11.85327,64.51587279095568
Modrić,0.9953717,8.820431,57.030597456761924
Modrić,-1.7695506,28.868322,258.6122189851575
Modrić,-0.045751184,41.543472,357.37865024907353
Modrić,2.2404354,12.244183,128.3674926917044
Modrić,-1.7010077,16.943436,262.53943787074473
Modrić,-0.04034507,54.544384,357.68839776484015
Kimmich,-2.5097382,12.020815,216.20259345723989
Kimmich,-2.6399887,17.67767,208.73978952777117
Kimmich,-1.839846,28.215067,254.58458924597352
Kimmich,0.8092032,17.82414,46.36392812848066
Kimmich,-1.6305542,11.7209215,266.5761260726697
Kimmich,-0.9856306,39.10652,303.52752646105296
Kimmich,-1.6779116,18.707218,263.8627469239568
Kimmich,-2.3431404,27.084497,225.7479442734045
Kimmich,2.7819455,13.3544,159.39373598541155
Kimmich,-2.60927,16.944616,210.4998413898997
Kimmich,-1.2653487,11.638728,287.50085987763464
Kimmich,-1.9740778,16.30828,246.89367362952936
Kimmich,-2.199286,23.982702,233.99019425779125
Kimmich,-3.0113811,8.471718,187.46057246453668
Kimmich,-2.1303828,10.737783,237.93805681273705
Kimmich,-2.211382,20.580088,233.29714450880098
Kimmich,-2.4334598,21.985905,220.5730238452506
Kimmich,-0.12034585,21.65664,353.1046907130855
Kimmich,-2.2926962,24.5153,228.6381840343183
Kimmich,-1.7767876,13.689412,258.1975694288213
Kimmich,-1.3330581,30.147968,283.6213970242716
Kimmich,-1.0384738,8.472308,300.49983412508726
Kimmich,-2.2733803,17.951323,229.74490358181507
Kimmich,-2.5940304,4.802083,211.37300615136726
Kimmich,-2.5948038,10.770329,211.3286935954918
Kimmich,-2.2294269,14.541664,232.26324789706536
Kimmich,-1.2765617,24.137316,286.85840230195447
Kimmich,-1.9701893,16.71556,247.116468268166
Kimmich,-2.5324292,10.486181,214.90249492430854
Kimmich,-2.4736009,13.884164,218.273108230238
Kimmich,-1.80682,16.250538,256.4768396601726
Kimmich,-2.268964,18.667887,229.99793893287867
Kimmich,-2.0276413,13.148384,243.82471114358037
Kimmich,1.2707815,14.549914,72.81041663330403
Kimmich,-1.953283,9.377633,248.08512790534803
Kimmich,1.4382448,4.539824,82.40535694663718
Kimmich,0.6523309,9.060353,37.375807415970556
Kimmich,0.010134788,59.20304,0.5806805786598326
Kimmich,-1.5172199,31.74555,273.0697031367392
Kimmich,1.1194503,25.44838,64.13977756465385
Kimmich,-2.3647413,16.546904,224.51030386972033
Kimmich,-2.152536,13.28533,236.66877195002783
Kimmich,-2.5854263,13.069813,211.86598476787577
Kimmich,-1.5707964,8.3,269.9999958056565
Kimmich,-2.2016978,17.461386,233.8520082967616
Kimmich,-2.5084462,13.520725,216.2766196043708
Kimmich,-0.9776258,10.733592,303.9861677168993
Kimmich,-2.204819,16.880758,233.67317670974535
Kimmich,-2.4064314,12.6732,222.12163709224197
Kimmich,-2.5231647,19.146017,215.43331167360748
Kimmich,-3.0945685,17.018812,182.6942855358701
Kimmich,0.9780014,17.362316,56.03535257788583
Kimmich,-1.5614942,21.50093,270.53297260584316
Kimmich,2.5148497,10.7415085,144.09027391974124
Kimmich,-1.1792668,11.792371,292.43298944010184
Kimmich,-0.16120572,54.202766,350.7635926106323
Kimmich,1.4732805,9.2439165,84.41275468892368
Kimmich,-0.48057464,36.989864,332.4651013869811
Kimmich,1.2412486,32.445953,71.11830610652211
Kimmich,1.3620192,12.061924,78.03795177578478
Kimmich,1.2062703,8.134495,69.11419714197966
Kimmich,-1.1408439,19.912308,294.63445944675505
Kimmich,-0.6369956,21.520456,323.5028405515964
Kimmich,-2.3961732,7.0767226,222.7093886576431
Kimmich,0.017411176,40.206093,0.9975869011594707
Kimmich,0.42711034,17.139719,24.471619868397624
Kimmich,-2.020556,9.660746,244.23066893016443
Kimmich,-0.9265301,26.140007,306.9137356781659
Kimmich,-2.4461153,17.323395,219.84791710762278
Kimmich,1.1715314,32.66956,67.12380478705265
Kimmich,-1.1148705,34.74953,296.1226256463601
Kimmich,1.3694792,30.005999,78.46537829095237
Kimmich,-1.1337205,26.931767,295.04260020253855
Kimmich,1.7681919,7.648529,101.3099332392181
Kimmich,-0.6383198,19.300259,323.4269694803652
Kimmich,-1.6134245,21.119186,267.5575855869949
Kimmich,-1.1103033,28.353483,296.3843069305523
Kimmich,1.7181085,15.669716,98.44036579555261
Kimmich,1.0857615,33.45923,62.209551507793535
Kimmich,1.4361984,19.375242,82.28810686344161
Kimmich,-1.4119256,36.661697,279.10262213352354
Kimmich,-0.892677,18.49108,308.8533754316002
Kimmich,-0.42826414,10.113358,335.46227226120016
Kimmich,0.23624526,11.108555,13.535856327970807
Kimmich,1.1214335,15.654073,64.2534065545842
Kimmich,3.0276604,20.231165,173.47216271889062
Kimmich,1.2710779,30.143822,72.8273991023517
Kimmich,-1.3356729,36.915714,283.4715800200007
Kimmich,0.84693176,14.948244,48.525615383586754
Kimmich,-0.47783107,12.612692,332.6222963687798
Kimmich,-1.8552282,31.360006,253.7032541063474
Kimmich,-1.6407458,15.738488,265.99219040618414
Kimmich,-0.9269834,64.14,306.88776350131263
Kimmich,-0.7449086,33.19051,317.31988109700114
Kimmich,1.7131494,31.013706,98.15623029536927
Kimmich,0.99123234,19.720295,56.793429598876656
Kimmich,-1.4610351,24.648327,276.2888550495258
Kimmich,1.2830344,36.292286,73.51245609009987
Kimmich,0.6024451,32.64751,34.51756161833683
Kimmich,-1.7381064,22.818632,260.4138389353227
Kimmich,-1.6951513,15.31829,262.8749848738851
Kimmich,-0.571969,19.028662,327.2285902876818
Kimmich,1.6900623,24.37314,96.83343690417279
Kimmich,1.6105763,20.115913,92.27922457379593
Kimmich,-1.1648012,35.70224,293.2618072682263
Kimmich,-1.4720198,22.308743,275.65947810030843
Kimmich,-0.4291785,6.4884515,335.4098832922446
Kimmich,-0.48995733,35.7,331.92751284950145
Kimmich,1.9868609,23.505318,113.8387440495643
Kimmich,1.4030333,12.576566,80.38788660631228
Kimmich,-0.7494728,33.467747,317.0583717001476
Kimmich,1.1722739,30.923292,67.16634690334111
Kimmich,-0.6422786,16.360012,323.2001469484288
Kimmich,1.00748,15.730543,57.724351943840176
Kimmich,0.55100787,40.493084,31.570425429493124
Kimmich,-0.6216358,50.312027,324.3828922657615
Kimmich,0.8096149,40.88276,46.3875168009062
Pedri,-1.5778384,28.400703,269.5965189263254
Pedri,2.4724562,19.506409,141.66130529095335
Pedri,1.941219,33.148304,111.22365581060616
Pedri,-1.9854853,20.10398,246.24007202473388
Pedri,0.72567546,34.35593,41.57814115421459
Pedri,2.5475018,18.222239,145.96110144198033
Pedri,-2.730528,8.508819,203.55226975770233
Pedri,-0.11959816,23.467638,353.14753019446965
Pedri,2.0431018,10.331021,117.06111025558162
Pedri,-1.4559197,7.8517513,276.58194588004704
Pedri,0.70449406,10.499524,40.36453633003619
Pedri,-0.9406024,21.041862,306.10745228012394
Pedri,2.2166579,25.42007,127.00514229433209
Pedri,1.306378,28.697386,74.84994584874146
Pedri,-1.2160907,28.79236,290.32313538489007
Pedri,-0.10566558,6.6370173,353.94580822619804
Pedri,-2.929635,8.080841,192.14427898619107
Pedri,1.4200499,47.943718,81.3628659679746
Pedri,1.1614431,20.602184,66.54578777459082
Pedri,-1.1171986,26.7,295.98923534207574
Pedri,-1.5707964,12.8,269.9999958056565
Pedri,-0.6065392,25.437374,325.24786373075864
Pedri,-1.2131331,42.275288,290.49259338237795
Pedri,0.81419677,34.379646,46.6500386141838
Pedri,-1.4000611,8.828363,279.78240790955647
Pedri,2.7992427,19.958206,160.38479254280526
Pedri,-2.0763137,24.573563,241.03598804480782
Pedri,1.874646,24.732973,107.40930388108173
Pedri,-1.9678757,16.807735,247.24902778364748
Pedri,0.97459716,10.151355,55.840303993436216
Pedri,1.2709401,21.666796,72.8195037439348
Pedri,1.9629151,28.784718,112.46675077249994
Pedri,-1.0983641,30.545868,297.0683727013149
Pedri,2.504274,12.940248,143.48433094434472
Pedri,0.8777275,7.66942,50.290081312568965
Pedri,-2.0704644,24.836466,241.3711282479137
Pedri,2.9489894,24.554022,168.96464644881692
Pedri,-0.83824563,28.111385,311.97206320571524
Pedri,-1.5195591,7.81025,272.9356768493022
Pedri,2.4425464,23.776669,139.94759998487297
Pedri,-1.0049419,35.06565,302.42107047414197
Pedri,2.074329,19.066463,118.85029702159255
Pedri,-1.0209432,10.907795,301.5042635174193
Pedri,1.3624122,23.201939,78.06046901713341
Pedri,1.7284182,15.289539,99.03106809359862
Pedri,-1.6105481,17.613914,267.72239116718634
Pedri,-0.17219082,7.0035706,350.13419274310314
Pedri,1.9756881,11.423659,113.19858976422054
Pedri,0.7157436,9.14385,41.00908749349979
Pedri,1.7202526,26.191984,98.5632136764066
Pedri,1.9552449,14.131525,112.0272806844787
Pedri,2.1391935,18.391846,122.56675911181888
Pedri,-0.06027174,11.621101,356.54668367409016
Pedri,-0.648332,16.560194,322.85331267672433
Pedri,-0.023805026,8.402381,358.6360724790008
Pedri,2.0741956,23.631546,118.84265376460549
Pedri,-2.0506368,11.047625,242.5071660457873
Pedri,2.65747,13.106106,152.26181518263087
Pedri,-3.0162687,12.80039,187.18053361258856
Pedri,-1.6118691,14.612324,267.64670344244956
Pedri,2.5127964,19.042059,143.972628495667
Pedri,1.7081376,12.4169235,97.8690753076056
Pedri,-2.2088823,11.080162,233.44036676884986
Pedri,0.52984905,16.224672,30.358114344016133
Pedri,-3.0750246,18.039955,183.81406852109583
Pedri,-2.8876536,13.534031,194.54963602424158
Pedri,1.8604294,31.512537,106.59475270205603
Pedri,-0.6508002,13.700365,322.7118952337301
Pedri,2.0256464,30.501148,116.06098950586895
Pedri,1.769575,28.35842,101.38917903186264
Pedri,-0.5906204,10.5948105,326.1599437856715
Pedri,1.6930408,35.263153,97.0040923834525
Pedri,1.0897324,43.654667,62.43706731866203
Pedri,-1.9631364,12.553884,247.52056967149383
Pedri,-0.9342881,11.44028,306.4692350207034
Pedri,0.72938204,15.155857,41.79051254464219
Pedri,1.7281388,42.120304,99.01505965280266
Pedri,1.9440982,25.775183,111.38862181898023
Pedri,1.0278451,13.548431,58.89118622320205
Pedri,-0.6061353,10.707474,325.271005496104
Pedri,-1.1151009,22.495556,296.10942469876034
Pedri,1.9335606,14.653668,110.78486181278316
Pedri,2.7205257,17.860012,155.87464066687394
Pedri,-0.33929262,12.61943,340.559964854064
Pedri,1.4814824,33.63406,84.88268894291203
Modrić,-2.426873,16.02061,220.95041968574736
Modrić,-3.1217933,10.10198,181.13441939778232
Modrić,-1.098553,15.608331,297.0575495285649
Modrić,-0.8635795,15.391232,310.52053937598214
Modrić,-2.0472639,10.465658,242.70041898050698
Modrić,1.7510833,20.634438,100.32968266584058
Modrić,-1.560044,9.300538,270.616062945293
Modrić,1.8007008,4.8270073,103.17255600583096
Modrić,0.76147926,14.782761,43.629547784745085
Modrić,-1.1979953,21.68986,291.35992543349107
Modrić,-1.402306,19.678669,279.6537846141276
Modrić,-2.0119092,37.70968,244.72609407645817
Modrić,-0.67980164,15.430165,321.05023512192827
Modrić,0.9041035,15.524175,51.80131479300602
Modrić,1.7624449,27.299816,100.98065439435642
Modrić,-2.003204,21.476732,245.22486529627542
Modrić,1.8468933,6.2361846,105.819191300989
Modrić,0.69899964,9.013878,40.04972925316392
Modrić,-1.9403827,11.903781,248.82426064980064
Modrić,-0.81986725,8.207314,313.02506681400286
Modrić,-1.9666468,14.523085,247.31943856709108
Modrić,2.6196356,17.650213,150.09406374222112
Modrić,2.6476512,13.288341,151.69923938274783
Modrić,2.685244,12.253979,153.85314816282724
Modrić,2.278267,28.157593,130.53508370393152
Modrić,-1.7580502,9.669023,259.27114336786974
Modrić,0.7786869,10.536128,44.615472932125584
Modrić,0.109089,21.125576,6.250339291302637
Modrić,2.1866064,20.94803,125.2833181762947
Modrić,0.5208142,14.871785,29.84045557048236
Modrić,-2.0752375,10.965857,241.0976497627198
Modrić,-1.8186078,17.123083,255.80144847042828
Modrić,0.892677,4.62277,51.146624568399794
Modrić,-2.2455373,14.727186,231.3401899707978
Modrić,-1.4553125,25.167639,276.6167358773674
Modrić,-3.1068242,23.013908,181.99208565089162
Modrić,-2.8453143,19.865547,196.9754992217798
Modrić,-1.3010634,17.637743,285.4545583010588
Modrić,-1.3909428,11.18034,280.3048480158906
Modrić,0.7602462,22.49311,43.55889865085869
Modrić,-1.4960175,30.786036,274.28451117228735
Modrić,3.1415927,8.8,180.000002659109
Modrić,-1.2742505,7.528612,286.9908243075651
Modrić,-1.392106,23.067293,280.23820156516103
Modrić,0.051237166,11.715375,2.935673366011198
Modrić,-1.7211678,10.012992,261.384349226183
Modrić,-2.2178435,5.6400356,232.92692782947722
Modrić,0.4551008,20.93036,26.075355093027376
Modrić,0.43797565,31.360006,25.094156274498914
Modrić,1.83744,44.782585,105.27755710851798
Modrić,-2.4956346,16.280048,217.01067021318062
Modrić,-0.97219807,20.941109,304.2971537382358
Modrić,-1.0962201,40.92249,297.191214852591
Modrić,-1.855374,15.316005,253.6949003816944
Modrić,-0.4636476,21.01904,333.4349493386302
Modrić,0.7853982,16.263456,45.00000209717174
Modrić,-1.0578613,9.984989,299.38901219977737
Modrić,-0.5988381,17.917868,325.68910425836685
Modrić,2.9878852,7.184706,171.19321162960188
Modrić,0.17573829,10.867382,10.06906231584612
Modrić,-2.087615,15.988121,240.38847125179666
Modrić,-0.08782382,47.88455,354.96806577328334
Modrić,1.4651307,6.6370173,83.94580554504796
Modrić,2.852089,9.80816,163.41266249568744
Modrić,0.2128086,20.359274,12.19303462408773
Modrić,-2.346849,7.566373,225.53545714550225
Modrić,-3.0053453,12.515989,187.80639833052174
Modrić,0.16162136,9.321481,9.260221807164502
Modrić,-1.5822244,17.501143,269.34521963738104
Modrić,-1.6523459,20.869356,265.3275536342544
Modrić,-1.1888629,52.050457,291.8831734103164
Modrić,-2.9606662,8.336066,190.3663221929647
Modrić,0.12033087,30.822882,6.894450996137373
Modrić,-1.8614337,23.380547,253.34770514657896
Modrić,3.1278949,14.60137,179.21517653049466
Modrić,-1.194306,9.247703,291.5713067528487
Modrić,-0.067856826,10.323759,356.1120902590464
Modrić,-2.3099313,15.2898655,227.65068554483238
Modrić,-1.3057535,7.253275,285.18583536556446
Modrić,-0.44501624,14.402778,334.50244763321905
Modrić,1.259426,9.139475,72.15979440904322
Modrić,-1.7885281,11.573245,257.52488832944795
Modrić,0.33379817,13.124405,19.12522635019037
Modrić,-2.55359,7.2111025,213.6900703931881
Modrić,3.0353277,7.542546,173.91146664915127
Modrić,-2.0172782,10.421612,244.4184730362524
Modrić,-1.6010901,6.6030297,268.26429464982107
Modrić,-1.039247,29.001553,300.4555330283677
Modrić,1.0642458,17.72597,60.9767927045239
Modrić,-0.8721365,9.794897,310.0302593906887
Modrić,-1.5435922,14.705441,271.5586816506863
Modrić,0.7498049,47.6892,42.96065622822874
Modrić,1.6771892,31.075714,96.09586260492293
Modrić,-1.0013101,38.94663,302.6291572861776
Modrić,2.7357583,13.931619,156.74740435788493
Modrić,-0.76187307,12.024142,316.3478885643249
Modrić,-0.93804747,14.88086,306.25383898607527
Modrić,-1.9333405,9.304837,249.22774898828766
Modrić,0.48689923,17.311846,27.897270927169558
Modrić,-1.3340744,26.437284,283.5631673235524
Modrić,-1.5257818,11.111256,272.57914240212614
Modrić,2.2447698,20.349447,128.61583551842588
Modrić,0.3505674,14.267796,20.086032454874534
Modrić,0.71783197,9.426028,41.128742280561525
Modrić,-0.6113529,39.200256,324.97205903691656
Modrić,-1.9222411,6.3906183,249.8636977634152
Modrić,0.18207642,28.165583,10.432210414851372
Modrić,-1.7033478,6.053098,262.40536001710615
Modrić,-0.7910478,12.515989,314.67629966689117
Modrić,-1.6736071,38.000656,264.1093766068709
Modrić,-2.2961574,12.96341,228.43987188226765
Modrić,-1.253161,15.368799,288.19916364960625
Modrić,-0.08931399,6.726812,354.88268532152637
Modrić,-0.9810606,16.003124,303.78936817342776
Modrić,-0.4636476,13.416408,333.4349493386302
Modrić,-2.9319527,4.8052053,192.0114845580136
Modrić,-1.2838576,6.3600316,286.44037802420496
Modrić,-0.39934245,11.830892,337.1193630345859
Modrić,1.6373645,34.57658,93.81407537454828
Modrić,-1.5707964,20.1,269.9999958056565
Modrić,0.14797865,16.277899,8.47855210304358
Modrić,-1.2184296,23.75984,290.18912628618693
Pedri,1.8673421,33.878754,106.99082123709611
Pedri,1.2902052,29.972155,73.92331266583228
Pedri,1.6241645,46.866726,93.0577710849756
Pedri,1.541102,20.208908,88.2986403991702
Pedri,1.9620798,24.123226,112.41889160787265
Pedri,0.54937446,5.745433,31.476837930278666
Pedri,-0.6464394,20.420088,322.9617506690308
Pedri,-0.61346006,11.985408,324.85132766215776
Pedri,-2.5891738,8.575546,211.65126883415047
Pedri,2.377025,13.579396,136.1935002970845
Pedri,2.6984901,13.061394,154.61209378783548
Pedri,1.5031033,23.654175,86.12147526218644
Pedri,-1.3401904,11.812705,283.2127463360504
Pedri,1.7931867,20.40245,102.74202978899169
Pedri,-1.3113742,21.830482,284.8637929776553
Pedri,-0.94063765,26.9824,306.1054326038961
Pedri,2.9363604,25.025187,168.2410580493462
Pedri,-2.2974386,15.654073,228.36646452955546
Pedri,-1.5046281,16.636406,273.79116013321203
Pedri,1.696952,20.66422,97.22818763628408
Pedri,-1.4998047,22.556818,274.0675205961154
Pedri,2.0908105,14.288807,119.7946174116374
Pedri,0.28511775,18.132015,16.336043739266128
Pedri,-3.104709,27.118444,182.11327768371768
Pedri,1.5639782,44.001022,89.60935011046736
Pedri,1.2016674,14.689452,68.85047039845891
Pedri,-0.8346337,24.424782,312.1790115506119
Pedri,1.6873823,11.175867,96.67988421507772
Pedri,1.9823173,25.749758,113.57841494576867
